FECHA_CORTE;N_SEC;UBIGEO;REG_NAT;DEPARTAMENTO;PROVINCIA;DISTRITO;POB_TOTAL;POB_URBANA;POB_RURAL;GPC_DOM;QRESIDUOS_DOM;QRESIDUOS_NO_DOM;QRESIDUOS_MUN;PERIODO
20241212;1144;130104;COSTA;LA LIBERTAD;TRUJILLO;HUANCHACO;64957;63504;1453;0,62;14323,9;6138,81;20462,71;2014
20241212;1145;130105;COSTA;LA LIBERTAD;TRUJILLO;LA ESPERANZA;179407;179407;0;0,46;30197,18;12941,65;43138,84;2014
20241212;1146;130106;COSTA;LA LIBERTAD;TRUJILLO;LAREDO;35200;26141;9059;0,52;4936,27;2115,54;7051,81;2014
20241212;1147;130107;COSTA;LA LIBERTAD;TRUJILLO;MOCHE;34074;29360;4714;0,55;5850,2;2507,23;8357,43;2014
20241212;1148;130108;COSTA;LA LIBERTAD;TRUJILLO;POROTO;3267;990;2277;0,46;167,57;71,81;239,38;2014
20241212;1149;130109;COSTA;LA LIBERTAD;TRUJILLO;SALAVERRY;17633;17554;79;0,48;3054,16;1308,92;4363,08;2014
20241212;1150;130110;COSTA;LA LIBERTAD;TRUJILLO;SIMBAL;4315;851;3464;0,46;144,06;61,74;205,8;2014
20241212;1151;130111;COSTA;LA LIBERTAD;TRUJILLO;VICTOR LARCO HERRERA;63317;63268;49;0,38;8696,95;3727,26;12424,21;2014
20241212;1152;130201;COSTA;LA LIBERTAD;ASCOPE;ASCOPE;6763;5768;995;0,72;1515,74;649,6;2165,34;2014
20241212;1153;130202;COSTA;LA LIBERTAD;ASCOPE;CHICAMA;15535;13671;1864;0,4;1995,89;855,38;2851,28;2014
20241212;1154;130203;COSTA;LA LIBERTAD;ASCOPE;CHOCOPE;9568;7170;2398;0,46;1213,79;520,2;1733,99;2014
20241212;1155;130204;COSTA;LA LIBERTAD;ASCOPE;MAGDALENA DE CAO;3206;2327;879;0,46;393,89;168,81;562,7;2014
20241212;1156;130205;COSTA;LA LIBERTAD;ASCOPE;PAIJAN;25424;22997;2427;0,71;5928,78;2540,9;8469,68;2014
20241212;1157;130206;COSTA;LA LIBERTAD;ASCOPE;RAZURI;9037;5340;3697;0,39;760,11;325,76;1085,88;2014
20241212;1158;130207;COSTA;LA LIBERTAD;ASCOPE;SANTIAGO DE CAO;19797;19191;606;0,47;3260,16;1397,21;4657,36;2014
20241212;1159;130208;COSTA;LA LIBERTAD;ASCOPE;CASA GRANDE;31204;29531;1673;0,63;6790,71;2910,3;9701,01;2014
